text,category,product_name,order_id
هلا اخوي 😊 اسف ع الازعاج بس ابغى اعرف ايش الفرق بين سامسونج اللي ب 1500 واللي ب 2000؟ وايش افضل لي كاستخدام عادي 🤔,other,جوال سامسونج,7653
هلا هذي المكنسه تجي معها ضمان ولا لا,other,مكنسة كهربائية,2195
سلام عليكم عندكم توصيل للرياض؟,other,مكنسة كهربائية,2195
المكنسه شحنتها كم واط,other,مكنسة كهربائية,2195
يعطيكم العافيه وصل الطلب تمام,other,مكنسة كهربائية,2195
لو بغيت ارجع البضاعه خلال كم يوم,other,مكنسة كهربائية,2195
السلام عليكم ورحمة الله وبركاته، كيف حالكم ياولدي انشاء الله بخير وعافيه، انا عميل عندكم من فتره طويله وصراحه مرتاح لتعاملكم، وحبيت اسلم عليكم واسأل عن احوالكم بس,other,سماعة بلوتوث,3589
مساء الخير ياخوي، بغيت استفسر منكم عن السماعه البلوتوث اللي شفتها في موقعكم، هل هي تناسب الاذن الكبيره؟ لان اذني الله يعافيك شوي واسعه وانا خايفه ماتثبت زين وتطيح مني وانا امشي، وكم تجلس البطاريه مع الاستعمال؟ وجزاكم الله خير على سعة صدركم,other,سماعة بلوتوث,3589
اشكركم من كل قلبي ياعيال، وصلني الطلب امس والصراحه عجبني تعاملكم واخلاقكم الطيبه واسلوبكم الزين مع الواحد، الله يوفقكم ويرزقكم ويزيدكم من فضله يارب,other,سماعة بلوتوث,3589
عندي سؤال لو تكرمتو ولاعليكم امر، انا ساكن في قريه بعيده شوي عن المدينه حدود ساعتين، هل توصلون لها ولا التوصيل للمدن بس؟ وكم ياخذ بالايام تقريبا؟ وكم رسوم التوصيل اذا فيه، انتظر ردكم وربي يحفظكم,other,سماعة بلوتوث,3589
السلام عليكم ورحمه الله، لاهنتو عندي استفسار بسيط، هذي السماعه البلوتوث تشتغل على الجوالات القديمه؟ جوالي شوي قديم ومادري وش اصداره بالضبط، واخاف اشتريها وتطلع ماتشتغل معي واخسر فلوسي على الفاضي، فياليت تفيدوني قبل لا اطلب، والله يعطيكم العافيه,other,سماعة بلوتوث,3589
هلا وغلا 👋 كيف الحال؟ ابغى اسال عن المكواه البخار اللي عندكم... تنفع للقمصان ولا لا؟ 🤔,other,مكواة بخار,8933
مساء الخير 🌙 بس عندي سوال، توصلون للرياض؟ وكم ياخذ التوصيل تقريبا 🚚 وهل فيه رسوم اضافيه عالشحن,other,مكواة بخار,8933
يعطيكم العافيه والله 🌷 طلبي وصل امس والمكواه مره حلوه صراحه فديتكم ما قصرتو ❤️❤️,other,مكواة بخار,8933
استفسار بسيط 🙏 اذا ماعجبني المنتج اقدر ارجعه؟ والاسترجاع مجاني ولا يخصمون شي 😅 وكم يوم عندي فرصه,other,مكواة بخار,8933
السلام عليكم ورحمه الله ✨ اخوي بسالك عن المكواه البخار، تطلع بخار قوي ولا خفيف؟ لان عندي وحده قديمه ضعيفه وتعبانه معها 😩,other,مكواة بخار,8933
السلام عليكم ورحمه الله 🌙 كيفكم يااهل المتجر؟ ان شاء الله بخير 😊,other,جوال سامسونج,6573
هلا والله 👋 بغيت اسأل عن جوال سامسونج اللي عارضينه عندكم بالموقع، كم رامه وهل يجي معه شاحن ولا لا؟ 🤔 لاني محتار بينه وبين نوع ثاني,other,جوال سامسونج,6573
يعطيكم العافيه 🌷 تعبتكم معي بس صراحه خدمتكم ممتازه والتوصيل كان اسرع من اللي توقعته، الله يوفقكم 🙏,other,جوال سامسونج,6573
مرحبا 👋 عندي سؤال بسيط لو سمحت: لو اخذت جوال سامسونج وما عجبني، اقدر ارجعه خلال كم يوم؟ وفي عموله ع الاسترجاع ولا لا 🙏,other,جوال سامسونج,6573
اهلين 😄 متى تنزل خصوماتكم ع الجوالات؟ انطر العرض من فتره 🤩 واذا مافيه عرض الحين اقدر احجز الجهاز واسدد بعدين؟,other,جوال سامسونج,6573
السلام عليكم، كيفكم؟ عندكم ساعة ذكية؟ ودي اعرف الماركه والسعر قبل لا اسوي order. شكراً,other,ساعة ذكية,6121
يعطيكم العافيه ع الرد السريع، بس حبيت اشكركم. الله يوفقكم,other,ساعة ذكية,6121
مرحبا، لو تكرمت ابي استفسر عن سياسة الاسترجاع؟ يعني لو ما عجبني المنتج اقدر ارجعه خلال كم يوم؟,other,ساعة ذكية,6121
هلا، اخبارك؟ ودي اسال عن الساعه الذكيه، البطاريه كم تعيش مع الاستخدام العادي؟ وهل فيها شاشه لمس؟ ابغى اطلب بس متردد.,other,ساعة ذكية,6121
يا هلا والله، ابغى اسال عن الdelivery لجده، كم يوم ياخذ؟ واذا سويت order الحين متى يوصل؟,other,ساعة ذكية,6121
السلام عليكم ورحمه الله وبركاته يا اخوان، حبيت استفسر منكم عن طقم المطبخ اللي شفته في موقعكم، هل هو متوفر حاليا ولا خلص من المخزون؟ وهل يجي معه صحون ولا بس القدور؟ انا كبير بالسن ومابي اتعنى على الفاضي، الله يجزاكم خير ويرحم والديكم,other,طقم مطبخ,6658
جزاكم الله الف خير ياولدي، وصلني الطلب امس وانا مبسوط منه كثير، طقم المطبخ طلع احسن مما توقعت والله، ربي يبارك في تجارتكم ويرزقكم من واسع فضله، واذا احتجت شي ثاني بجيكم انشاء الله,other,طقم مطبخ,6658
اخوي الكريم عندي سوال لو تكرمت، اذا بغيت ارجع البضاعه خلال كم يوم اقدر ارجعها؟ وهل فيه شروط معينه ولا عادي؟ لاني شريت قبل فتره شي وما عجبني وخفت ارجعه، افيدوني جزاكم الله خير,other,طقم مطبخ,6658
السلام عليكم ياجماعه الخير، كيف حالكم انشالله بخير وعافيه، انا جديد معكم في الموقع وابي اعرف كيف اشتري وادفع، هل الدفع عند الاستلام موجود ولا لازم تحويل بنكي؟ واذا تحويل وش اسم الحساب؟ وشكرا لكم وما قصرتوا,other,طقم مطبخ,6658
طاب مسائكم بالخير، عندي استفسار بسيط بارك الله فيكم، طقم المطبخ حقكم من اي معدن مصنوع؟ اخاف يصدأ بعد فتره لاني جربت انواع قبل وكلها خربت علي بسرعه. تنصحوني فيه ولا ادور غيره؟ ارجو الرد علي لان وقتي ضيق شوي,other,طقم مطبخ,6658
هلا والله 👋 كيفكم؟ حبيت اسال اذا تفتحون الجمعه ولا مغلق 🙏,other,ساعة ذكية,7070
مساء الخير 🌙 عندي سوال عن الساعه الذكيه الي عندكم، البطاريه تكفي كم يوم؟ وهل تتحمل الماي اذا توضيت فيها 💧🤔,other,ساعة ذكية,7070
يعطيكم العافيه ع الطلبيه الي وصلت امس، التغليف كان مرتب الصراحه 😍 تشكرون 🌹,other,ساعة ذكية,7070
السلام عليكم، ابغى اعرف سياسة الاستبدال عندكم، لو المقاس ما ناسبني ارده ولا لا؟ وكم المده المسموحه للارجاع 🕐 وشكرا مقدما,other,ساعة ذكية,7070
هلا، شفت عندكم ساعه ذكيه بس نسيت اسمها، الي فيها شاشه كبيره 😅 تنصحوني فيها ولا اخذ غيرها؟ وكم سعرها تقريبا 💰,other,ساعة ذكية,7070
هلا اخوي، كيف حالك؟ ابغى اسال عن كرسي المكتب اللي عندكم، هو مريح للظهر ولا لا؟ لاني اقعد فتره طويله عاللابتوب. وابغى اعرف الـ delivery يوصل الرياض كم ياخذ؟,other,كرسي مكتب,2739
شكرا لكم عالخدمه السريعه، بس عندي سوال عام: اذا طلبت order من موقعكم، ينفع اغير العنوان بعد الشحن؟ لاني ممكن انتقل لبيت ثاني.,other,كرسي مكتب,2739
مرحبا، عندكم كراسي مكتب دواره؟ ابغى واحد زين للشغل من البيت، يتحمل الجلسه الطويله. وكمان كم مده الـ delivery للرياض؟ اذا طلبت اليوم متى يوصل تقريبا؟,other,كرسي مكتب,2739
السلام عليكم، لو حبيت ارجع منتج، ايش الـ return policy عندكم؟ يعني كم يوم مسموح؟ وهل الاسترجاع مجاني ولا عليه رسوم؟ واذا كان الكرسي المكتب كبير مره، ينفع ابدله؟,other,كرسي مكتب,2739
يعطيكم العافيه على الرد السريع، بس حبيت اتاكد: الكرسي المكتب اللي سالت عنه قبل، باقي عليه خصم ولا خلص؟ واذا طلبت order الحين متى يوصل؟ ودي اطلبه قبل ما يخلص العرض.,other,كرسي مكتب,2739
السلام عليكم ورحمه الله كيفكم,other,جوال سامسونج,8642
وش نوع جوال السامسونج الي عندكم؟,other,جوال سامسونج,8642
الله يعطيكم العافيه على الخدمه,other,جوال سامسونج,8642
سياسه الاسترجاع كم يوم؟,other,جوال سامسونج,8642
الشحن لجوال سامسونج كم ياخذ؟,other,جوال سامسونج,8642
السلام عليكم!! احد موجود هنا ولا لا!! من امس ارسل ولا احد يرد علي!!,other,لابتوب ديل,8366
هذا اللاب توب ديل اللي معروض عندكم.. المعالج حقه ايش بالضبط؟! وبطاريته تصمد كم ساعه؟! رد بسرعه الله يخليك انا مستعجل!!,other,لابتوب ديل,8366
يعطيكم العافيه ع الرد.. بس والله تأخرتو علي وانا كنت محتاج اللاب توب ضروري!!,other,لابتوب ديل,8366
سياسه الاستبدال عندكم كم يوم؟! واذا اللاب توب طلع فيه عيب مصنعي وش يصير؟! جاوبو بسرعه!!,other,لابتوب ديل,8366
طيب انا ارسل من الصبح ولا حياه لمن تنادي!! في احد شغال عندكم ولا كلكم نايمين!!,other,لابتوب ديل,8366
السلام عليكم ورحمة الله وبركاته، اخواني الكرام انا من فتره وانا افكر اشتري ساعه ذكيه بس والله متردد شوي، ودي تفهموني ايش الفرق بين الموديلات الي عندكم لان انا ماعندي خبره كبيره بهالاشياء، واستخدمها بشكل اساسي للمشي وتتبع النوم وابغى شي بطاريته تطول لان انا مسافر كثير وما احب اشيل الشاحن معي كل يوم، فلو تقدرو تنصحوني بموديل مناسب اكون شاكر لكم والله يجزاكم خير,other,ساعة ذكية,2586
صباح الخير جميعا، حبيت اشكركم من كل قلبي على تعاملكم الراقي، الساعه وصلت قبل الموعد بيومين والتغليف كان نظيف ومرتب، وصار لي اسبوع استخدمها وكل شي تمام التمام، حتى اخوي شافها وعجبه وناوي يطلب من عندكم قريب، الله يوفقكم ويرزقكم انشالله، وماقصرتوا معي ابد,other,ساعة ذكية,2586
هلا والله، عندي استفسار بسيط اذا سمحتوا لي، انا ناوي اشتري هديه لاختي المناسبه عيد ميلادها وابغى اعرف سياسة الاستبدال عندكم كيف بالضبط، يعني لو المقاس ماجا مناسب او اللون ماعجبها، هل فيه امكانيه ابدله ولا الموضوع صعب؟ وكم المده المسموحه للاستبدال؟ اسف على الاطاله بس احب اتاكد قبل لا ادفع، وشكرا لسعة صدركم,other,ساعة ذكية,2586
السلام عليك ورحمة الله، اخوي لو تكرمت ودي اسال عن الساعه الذكيه الي معروضه عندكم، هل تتحمل الماء يعني لو دخلت فيها البحر او السباحه تتحمل ولا لا؟ وكم تجلس البطاريه مع الاستخدام العادي؟ لاني قررت اخذ وحده بس ابغى اتاكد من هالنقاط قبل، وجزاكم الله خير على خدمتكم,other,ساعة ذكية,2586
مساء الخير عليكم، انا عميل جديد عندكم وصراحه تعامل الموظفين معي كان جدا محترم وردو على كل اسالتي بصبر، حبيت بس اسجل اعجابي واقول لكم استمرو على هالمستوى، وانشالله راح يكون تعاملي معكم دايم، شكرا من القلب,other,ساعة ذكية,2586
هلا! بغيت اسال عن لابتوب ديل! موجود ولا لا؟! بسرعه ردوا علي!,other,لابتوب ديل,7293
سلام! عندكم سياسة استرجاع ولا لا؟! ابي اعرف بسرعه! لاني ناوي اشتري لابتوب ديل!,other,لابتوب ديل,7293
مشكورين! بس ليش التأخير في الرد؟! انا مستعجل! ابغى لابتوب ديل اليوم قبل بكرا!,other,لابتوب ديل,7293
السلام! وش سياسة الضمان للابتوبات ديل؟! كم سنة؟! جاوبوني بسرعه!,other,لابتوب ديل,7293
هلا والله! متى يوصل الطلب اذا طلبت لابتوب ديل؟! ابي اعرف الوقت بالضبط! لا تتأخرون!,other,لابتوب ديل,7293
السلام عليكم ورحمه الله، عندكم مكواه بخار؟ ابغى اعرف السعر قبل لا اسوي order,other,مكواة بخار,5067
مرحبا، كيف الحال؟ بس حبيت اسأل متى يوصل الـ delivery عاده للرياض؟ لاني ناوي اشتري كم غرض من عندكم هالاسبوع,other,مكواة بخار,5067
هلا والله، شكرا لكم ع التعامل الراقي والصراحه ارتحت لكم مره، الله يعطيكم العافيه 🌸,other,مكواة بخار,5067
اهلين، ممكن توضحون لي سياسه الاستبدال؟ اذا وصلني المنتج وماعجبني اقدر ارجعه ولا لا؟ وهل فيه رسوم ع الارجاع؟,other,مكواة بخار,5067
مساء النور، بغيت اسال عن المكواه البخار هل تجي معها ضمان؟ وكم مده الضمان بالظبط؟ واذا فيها عيب مصنعي وش الاجراء؟ يعطيكم العافيه,other,مكواة بخار,5067
السلام عليكم ورحمه الله وبركاته، كيف حالكم اخواني انشاء الله تكونو بخير وسلامه. انا توي مسجل عندكم بالموقع وهذي اول تجربه لي معاكم، وحبيت اسال عن عطر رجالي بس مابي استعجل واطلب وانا ماني عارف شي عنه. ابي اعرف منكم كم نسبه التركيز فيه، وهل يثبت طول اليوم ولا يروح بسرعه؟ واذا ممكن توصفون لي الريحه هل هي ثقيله ولا خفيفه، لان انا ما احب الروايح القويه مره. واعتذر ع الاطاله بس احب اتاكد قبل لا اشتري وشكرا لكم مقدما,other,عطر رجالي,6364
مساء الخير اخواني، الله يعطيكم العافيه على مجهودكم مع العملاء وانا والله من الناس اللي يقدرون هالشي. عندي استفسار بسيط لو تكرمتو، انا ناوي اهدي اخوي عطر رجالي بمناسبه تخرجه من الجامعه وابي شي يليق بالمناسبه ويكون فخم شوي. بس المشكله اني ماعرف ذوقه بالضبط، فهل فيه امكانيه اني ارجعه اذا ماعجبه؟ وكم المده المسموحه للارجاع؟ واذا كان فيه تغليف هديه هل يكون مجاني ولا بفلوس زياده؟ اسف على كثرت الاسئله بس ابي اطلع من الموضوع وانا مرتاح,other,عطر رجالي,6364
هلا والله، حبيت اشكركم من كل قلبي على الطلب اللي وصلني امس. بصراحه توقعت التاخير لاني سمعت كلام من الناس بس طلع كلامهم غلط، وصلني الطلب اسرع من المتوقع والتغليف كان نظيف ومرتب ماشاء الله. العطر الرجالي اللي اخذته رهيب والريحه تجنن وثابته، واهلي كلهم سالوني من وين شريته. الله يوفقكم واكيد مو اخر تعامل بيننا، بس حبيت اوصل لكم رايي لان الواحد لازم يشجع الناس اللي تشتغل بضمير,other,عطر رجالي,6364
السلام عليكم، عندي سوال لو سمحتو ومابي ازعجكم. انا ابحث عن عطر رجالي مناسب للصيف وللجواء الحاره عندنا، لان اللي عندي ثقيل شوي ويخنق بالحر. فابي اعرف هل فيه انواع خفيفه تناسب الجو الحار؟ وكم مره المفروض ارشه باليوم؟ وهل الافضل ارشه على الجسم ولا على الثوب؟ وسوال اخير اذا تكرمتو، هل السعرات اللي بالموقع تشمل الضريبه ولا لا؟ لاني حسبت المبلغ وطلع لي غير عن اللي بالصفحه. شاكر لكم تعاونكم وصبركم علي,other,عطر رجالي,6364
مرحبا، كيفكم؟ انشاء الله تمام. ابغى اسال عن سياسه الشحن عندكم بشكل عام اذا ماعليكم امر. انا من مدينه صغيره ودايم يعانون اهلها من شركات التوصيل، فحبيت اتاكد هل توصلون لها ولا لا وكم ياخذ وقت تقريبا؟ وكمان اذا الطلب ما وصل اصلا او ضاع بالطريق وش الاجراء عندكم؟ وهل المبلغ يرجع كامل ولا نصه؟ ودي افهم النظام من البدايه عشان لا يصير بيننا سوء تفاهم بعدين، وانا متاكد انكم ناس محترمين بس حبيت اوضح كل شي من الاول. مشكورين وماقصرتو,other,عطر رجالي,6364
السلام عليكم ورحمة الله، كيف حالك؟ انا ابغى اسأل عن شنطة الظهر اللي عندكم، هل هي زينه للاستخدام اليومي؟ وهل فيها ضمان؟ وكم يوم ياخذ الـ delivery تقريبا؟ ودي اقدم order بس متأكد اول.,other,شنطة ظهر,6123
هلا والله، يعطيك العافيه على المنتجات الحلوه، صراحه تعاملت معكم قبل وارتحت لكم، الله يوفقكم. بس حبيت اشكركم ع سرعة الـ delivery.,other,شنطة ظهر,6123
مرحبا، عندي سؤال عام، ايش سياسة الاسترجاع عندكم؟ يعني لو وصلني المنتج وما عجبني، اقدر ارجعه؟ وكم المده؟ وهل الـ order لازم يكون مكتمل ولا اقدر اعدل عليه بعد؟,other,شنطة ظهر,6123
مساء الخير، ابغى اعرف كم سعر شنطة الظهر الكبيره؟ وهل تتحمل اللابتوب؟ وهل فيه الوان ثانيه غير الاسود؟ واذا سويت order متى يوصل تقريبا؟,other,شنطة ظهر,6123
صباح النور، كيفكم؟ انا جديد هنا وابغى اسأل عن الشنط بشكل عام، تنصحوني فيها للجامعه ولا لا؟ وهل فيه عروض او كود خصم؟ شكرا لكم.,other,شنطة ظهر,6123
السلام عليكم ورحمه الله وبركاته، اسعد الله اوقاتكم بكل خير يا اخوان. اول شي احب اشكركم على تعاملكم الراقي مع العملاء وهذا الي خلاني ارجع لكم مره ثانيه. ثاني شي عندي استفسار بسيط واتمنى ما اكون ثقلت عليكم، انا ناوي اشتري نظاره شمسيه من عندكم بس محتار بين كم موديل، فلو تكرمتوا ممكن توضحون لي اذا العدسات مضاد للانعكاس ولا لا؟ واذا في امكانيه اشوف صور حقيقيه مو بس الصور الي بالموقع لاني ما احب اتسرع بالشرا. اسف على الاطاله ومعليش على الازعاج، وربي يوفقكم.,other,نظارة شمسية,3610
يعطيكم الف عافيه على سرعه الرد، والله تعاملكم يفرح ويريح البال، شكرا من القلب 🌹,other,نظارة شمسية,3610
مرحبا اخواني، عندي سؤال لو تكرمتوا بخصوص سياستكم بالاسترجاع، يعني لو المنتج ماعجبني او المقاس ما ناسبني اقدر ارجعه خلال كم يوم بالضبط؟ وابغى اعرف هل لازم تكون العلب والاغراض كلها موجوده ولا عادي؟ اسف اذا كنت اسال كثير بس حاب اتاكد قبل لا اتم الشراء عشان يصير واضح بيني وبينكم. وجزاكم الله خير.,other,نظارة شمسية,3610
اهلين وسهلين، كيفكم جميعا؟ انا من فتره وانا ادور على نظاره شمسيه تكون خفيفه وما تاذي الانف من طول اللبس لان عندي حساسيه شوي، وحبيت اسال هل الموديلات الي عندكم تناسب الاستخدام اليومي داخل المدينه ولا هي بس للبحر والمصيف؟ واذا تقدرون تنصحوني بالافضل لي والله ما انسى لكم هالموقف. تقبلوا تحياتي واعتذر عن الاطاله.,other,نظارة شمسية,3610
السلام عليكم ورحمه الله، صباح الخير. انا عميل جديد واول مره اتعامل مع متجركم وسجلت بالموقع امس بس ما وصلتني رساله التفعيل على الجوال، حاولت اكثر من مره وجربت اغير الرقم وبرضو ما صار شي. ادري انها مشكله تقنيه بسيطه وممكن مالي داعي ازعجكم بس حبيت اخبركم يمكن احد ثاني صادفته نفس المشكله. شاكر لكم تعاونكم وطولت بالكم علي.,other,نظارة شمسية,3610
هلا والله 👋 اخباركم يا جماعه؟ متابعينكم من فتره وحبيت اسلم عليكم بس 😊,other,كرسي مكتب,8648
السلام عليكم 🙏 ابغى اسال عن كرسي المكتب الي عندكم، ينفع للجلوس الطويل ولا يوجع الظهر؟ وهل عليه ضمان؟ 😅,other,كرسي مكتب,8648
مشكورين والله ع سرعه الرد والذوق 🙏🌹 تعاملكم يجنن ما شاء الله، الله يوفقكم ❤️,other,كرسي مكتب,8648
يا جماعه لو شريت شي وما عجبني، ايش سياستكم ف الاسترجاع؟ 🤔 اقدر ابدله بشي ثاني ولا لا؟ وكم المده؟,other,كرسي مكتب,8648
هلا 👋 عندكم فروع ف جده؟ ابغى اشوف كرسي المكتب ع الطبيعه قبل ما اشتري 😍,other,كرسي مكتب,8648
هلا والله 👋 كيفكم يا جماعه؟ متابعين معاكم من فتره وحبيت اسلم عليكم ✨,other,بطانية شتوية,6055
مرحبا اخوي، عندي سؤال قبل لا اطلب 🙏 البطانيه الشتويه اللي عندكم، هل القياس الكبير يكفي لسرير نفرين؟ وكم وزنها تقريبا؟ لاني ابغى شي ثقيل ودافي 🌨️❄️,other,بطانية شتوية,6055
يعطيكم العافيه والله 😍 الطلبيه وصلت قبل الموعد بثلاث ايام والتغليف كان نظيف مره، شكرا لكم من القلب ❤️🌹,other,بطانية شتوية,6055
مساء الخير 🌙 عندي استفسار عام بس، سياسه الاسترجاع كم مدتها بالضبط؟ واذا المقاس ماجازلي بعد الاستلام اقدر ابدله بشي ثاني 🤔,other,بطانية شتوية,6055
السلام عليكم ورحمة الله وبركاته، انا جديد عندكم وما اعرف طريقه الطلب والدفع 🤦‍♂️ اقدر اطلب عن طريق الواتس ولا لازم اسجل فالموقع؟ وكم ياخذ التوصيل عاده 🚚 وشكرا مقدما 🌸,other,بطانية شتوية,6055
هلا والله 👋 عندكم سماعه بلوتوث زينه تنفع للرياضه؟ ودي وحده ماتطيح من الاذن 😅,other,سماعة بلوتوث,2475
صباح الخير 🌸 بس حبيت اسأل متى تنزلون عروض جديده؟ لاني ناوي اشتري كم غرض من عندكم,other,سماعة بلوتوث,2475
شكرا لكم والله تعاملتوا معي بكل ذوق 🙏 وصلني الطلب بسرعه وكل شي تمام، الله يوفقكم ❤️,other,سماعة بلوتوث,2475
السلام عليكم، عندي سوال لو تكرمتوا 🤔 اذا وصلني المنتج وماعجبني اقدر ارجعه؟ وكم مده الاسترجاع؟,other,سماعة بلوتوث,2475
مرحبا 👋👋 ابغى اعرف الفرق بين السماعه العاديه واللي فيها خاصيه الغاء الضوضا، وايش تنصحوني؟ وهل فيها ضمان سنتين؟ 🎧,other,سماعة بلوتوث,2475
هلا والله 👋 عندكم كراسي مكتب؟ وابغى اعرف الاسعار تقريبا واذا فيه عروض هالفتره 🤔,other,كرسي مكتب,8491
"السلام عليكم ✨
عندي استفسار بسيط قبل ما اشتري... الكرسي المكتبي الي عندكم يناسب الي يقعد فتره طويله؟ لاني اشتغل من البيت تقريبا ٨ ساعات 😅
وابغى اعرف اذا يجي الوان ثانيه غير الاسود
وشكرا لكم 🌸",other,كرسي مكتب,8491
شكرا لكم والله تعاملتوا معي زين والكرسي وصل بحاله ممتازه 🙏❤️ الله يعطيكم العافيه,other,كرسي مكتب,8491
مساء الخير ✨ سؤال بس... اذا المنتج ماعجبني اقدر ارجعه؟ وكم المده المسموحه للارجاع 😅,other,كرسي مكتب,8491
هلا 👋 انا محتاج كرسي مكتب بس متردد بين مقاسين، ايش تنصحوني؟ وهل عليه ضمان ولا لا 🙏,other,كرسي مكتب,8491
السلام عليكم ورحمه الله وبركاته، كيف حالك اخوي ان شاء الله بخير. اول شي احب اشكركم على تعاملكم الراقي مع العملاء وهذا الي خلاني ارجع لكم مره ثانيه. عندي ستفسار بسيط لو تكرمت، انا ناوي اشتري جوال سامسونج من عندكم بس متردد بين موديلين، وابغى اعرف منكم اي واحد افضل من ناحيه البطاريه والكاميرا لان استخدامي كله تصوير وواتساب. واذا ممكن تفهموني الفرق بينهم بالراحه لاني ما افهم كثير بالتقنيه، واكون شاكر لكم والله يجزاكم خير,other,جوال سامسونج,6781
يعطيكم الف عافيه على سرعه الرد والتجاوب، ما توقعت انكم تردون بهذي السرعه الصراحه. انا وصلني الطلب yesterday وكل شي تمام والتغليف كان ممتاز والجوال شغال زي الفل. حبيت اشكركم من قلبي واقول لكم اني ما لقيت تعامل احسن من تعاملكم، وان شاء الله راح ارشحكم لكل الي اعرفهم. بس عندي سؤال صغير لو سمحت، هل اقدر اطلب كفر وغطا شاشه لنفس الجوال من عندكم بعدين ولا لازم من مكان ثاني؟ معليش على الاطاله وشكرا مره ثانيه,other,جوال سامسونج,6781
مساء الخير اخوي، اتمنى تكون بصحه وسلامه. عندي كم سؤال عن سياسات المتجر اذا ما فيها ازعاج لك، لاني اول مره اشتري من عندكم وابغى اكون فاهم كل شي قبل لا اطلب. ابغى اعرف لو المنتج ما عجبني او جا فيه عيب مصنعي، وش الاجراء بالضبط؟ وكم المده المسموح فيها للارجاع او التبديل؟ وكمان ابغى اعرف هل التوصيل يوصل لكل المناطق ولا فيه مناطق ما تغطونها؟ ومتى عاده ياخذ وقت الشحن؟ اسف على كثرت الاسئله بس حبيت اتطمن قبل لا احول المبلغ، وربي يوفقكم,other,جوال سامسونج,6781
هلا والله، كيفكم؟ بغيت اسال بس سؤال سريع اذا سمحتوا، الجوالات سامسونج الي عندكم اصليه ووكيل معتمد ولا مستورده؟ وهل يجي معها ضمان وكم مده الضمان بالضبط؟ لاني بصراحه صار لي موقف قبل مع متجر ثاني وطلعت البضاعه مو اصليه وتعبني كثير، فصرت اخاف واتاكد زين قبل لا اشتري. واذا فيه ضمان هل هو عندكم بالمحل ولا عند الوكيل؟ واذا خرب الجهاز وش اسوي بالضبط ومن اتواصل معه؟ اعذرني طولت عليك بالكلام بس والله حاب اتطمن,other,جوال سامسونج,6781
السلام عليكم، عندي استفسار عن طريقه الدفع لو تكرمت,other,جوال سامسونج,6781
هلا!! ابغا اسال عن السماعه البلوتوث هذي متى توصل اذا طلبتها اليوم؟؟,other,سماعة بلوتوث,5609
لو سمحت انا مستعجل! وش سياسة الاسترجاع عندكم؟؟ اذا ما عجبتني ارجعها ولا لأ,other,سماعة بلوتوث,5609
"السلام عليكم
انا صار لي ساعتين انتظر رد ومافي احد يرد علي!!
ابغا اعرف بس اذا السماعه البلوتوث متوفره ولا خلصت؟",other,سماعة بلوتوث,5609
يعني ايش الفرق بين الاصلي والتقليد؟؟ لا تقولون نفس الشي وتتأخرون علي بالرد,other,سماعة بلوتوث,5609
مشكورين عالخدمه بس والله طولتوها علي!! متى يرد احد عليكم؟,other,سماعة بلوتوث,5609
هلا اخوي كيفك؟ 😊 ابغى اسال عن طاولة القهوة اللي عندكم، باقي متوفره ولا خلصت؟ واذا فيه الوان ثانيه غير اللي بالموقع 🙏,other,طاولة قهوة,8710
السلام عليكم ورحمة الله وبركاته 🌙 عندي سؤال بسيط، انتو تشحنون لكل المدن؟ وكم ياخذ التوصيل تقريبا؟ لاني ناوي اطلب طاولة قهوة بس خايف تتاخر 😅,other,طاولة قهوة,8710
مشكورين والله ع الطلبيه اللي وصلت امس، التغليف كان ممتاز والطاوله حلوه مره ❤️ الله يعطيكم العافيه 🌹,other,طاولة قهوة,8710
مرحبا 👋 ممكن اعرف ايش نوع خشب طاولة القهوة اللي عندكم؟ وهل تتحمل الحراره؟ واذا ما عجبتني اقدر ارجعها ولا لا؟ 🤔,other,طاولة قهوة,8710
هلا وغلا 😄 بس حبيت اسال اذا عندكم خصومات هالايام؟ ودي اشتري طاولة قهوة بس انتظر العرض ينزل 🙈 وشكرا لكم,other,طاولة قهوة,8710
هلا اخوي,other,كرسي مكتب,1133
كرسي المكتب ذا موجود؟,other,كرسي مكتب,1133
بكم كراسي المكتب؟,other,كرسي مكتب,1133
يعطيكم العافيه,other,كرسي مكتب,1133
الاسترجاع كم يوم؟,other,كرسي مكتب,1133
هلا!! في احد يرد ولا انا اكلم نفسي؟!! صارلي ساعه ارسل ولا حس ولا خبر!!,other,مكواة بخار,3194
المكواه البخار هذي كم واط؟! وهل تسخن بسرعه ولا تطول!! وضمانها كم سنه؟! ردوا بسرعه الله يرضى عليكم,other,مكواة بخار,3194
مشكورين ع الرد بس والله طولتوا علي!! خلصوا موضوعي بسرعه تكفون,other,مكواة بخار,3194
التوصيل ياخذ كم يوم؟!! اذا اكثر من يومين انا الغي الطلب!! وبعدين من يتحمل التاخير؟!,other,مكواة بخار,3194
اذا وصلت المكواه وما عجبتني ارجعها ولا لا؟!! وكم يوم عندي مهله؟! جاوبوني بسرعه ما عندي وقت انتظر,other,مكواة بخار,3194
هلا اخوي، عندكم توصيل لجده؟,other,شنطة ظهر,6992
بكم شنطة الضهر هذي؟,other,شنطة ظهر,6992
مشكورين ع الخدمه,other,شنطة ظهر,6992
سياسه الاسترجاع كم يوم؟,other,شنطة ظهر,6992
السلام عليكم، في شنطة ظهر مقاس كبير؟,other,شنطة ظهر,6992
